text,sentiment,video_id,target_neg,target_neu,target_pos,like_count,source_url
the only movie where everyone love the villan...and hate the heroine,negative,iV46TJKL8cU,0.8,0.15,0.05,6,https://www.youtube.com/watch?v=iV46TJKL8cU
"Instead of this movie, Disney should just take the comment section and show that in the movie theatres. Sold out, 10/10. 128 Oscar nominations.",negative,iV46TJKL8cU,0.8,0.15,0.05,710,https://www.youtube.com/watch?v=iV46TJKL8cU
I don’t remember Prince Phillip being ugly in the first movie 🤔,positive,n0OFH4xpPr4,0.05,0.15,0.8,869,https://www.youtube.com/watch?v=n0OFH4xpPr4
"So, Maleficent is like The great leonopteryx (Na'vi name: toruk meaning ""last shadow"") of Avatar movie. 😃",positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
THIS IS THE REASON ALIENS DONT COME TO EARTH,negative,iV46TJKL8cU,0.8,0.15,0.05,2,https://www.youtube.com/watch?v=iV46TJKL8cU
July 7th statistics: 20 860 171 views 81 960 likes 2 379 213 dislikes（97%） 127 837 comments,negative,iV46TJKL8cU,0.8,0.15,0.05,69,https://www.youtube.com/watch?v=iV46TJKL8cU
"I reported this trailer as ""Harmful or Dangerous acts""",negative,iV46TJKL8cU,0.8,0.15,0.05,4,https://www.youtube.com/watch?v=iV46TJKL8cU
"Mirror, mirror on the wall, When did Lord Farquaad get so tall?",negative,iV46TJKL8cU,0.8,0.15,0.05,49587,https://www.youtube.com/watch?v=iV46TJKL8cU
"Seen the movie in cinema. Was really amazing, amazing 3D efects, the movie itself was more then expected! Really loved this and would love to see it again!",positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
"Nothing to see here, just Maleficent taking the concept of ""Mother Knows Best"" to a whole new level.",positive,n0OFH4xpPr4,0.05,0.15,0.8,4280,https://www.youtube.com/watch?v=n0OFH4xpPr4
At least sonys our back up when Disney hits the floor,negative,iV46TJKL8cU,0.8,0.15,0.05,2,https://www.youtube.com/watch?v=iV46TJKL8cU
Themaleficient is the most great movie,positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
"Well, well.. This is why i came here for.! 😍😘",positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
I want Aurora to Maleficent.. That's it,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Bruh I wouldn't mind cuffing maleficent she baddd,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
"If this movie played on a cruise ship, I would jump overboard.",negative,iV46TJKL8cU,0.8,0.15,0.05,439,https://www.youtube.com/watch?v=iV46TJKL8cU
"Evil queen: ""I don't remember you being this opinionated."" Me: ""Oh look, Evil queen is breaking the fourth wall.""",negative,iV46TJKL8cU,0.8,0.15,0.05,5505,https://www.youtube.com/watch?v=iV46TJKL8cU
"Im eating apple while watching this,now i hoped it had some poison into it",negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
*are you bad or good?* Maleficent: *yes*,positive,n0OFH4xpPr4,0.05,0.15,0.8,452,https://www.youtube.com/watch?v=n0OFH4xpPr4
Don't ruin my morning,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
"The thing about a remake is that you make it better. The portrayal of Maleficent in the two movies really captivates us to the essence of her true character as opposed to how she was originally portrayed in The Sleeping Beauty. This Maleficent is wronged, is emotional, is beautiful, is a mother, is a protector, a warrior and a fairy!",positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
"Why are people complaining about her being evil? She doesn't seem *evil* to me. She's just an overprotective mother who still has some trust issues when it comes to romantic love because of what happened to her in the first film, and if married Aurora will most likely have to live in the prince's kingdom and away from her. Even so, it looks like she at least tries to support the marriage by meeting with the prince's mom only to have the queen insult her, her kind and motherly abilities, and threatens to take the one person she loves. So she lashed out. How is that evil?",positive,n0OFH4xpPr4,0.05,0.15,0.8,9546,https://www.youtube.com/watch?v=n0OFH4xpPr4
This is why aliens haven’t invaded Earth yet,negative,iV46TJKL8cU,0.8,0.15,0.05,108,https://www.youtube.com/watch?v=iV46TJKL8cU
Ig i should consult a therapist …waittt !!!!what if he had also watched this?,negative,iV46TJKL8cU,0.8,0.15,0.05,3,https://www.youtube.com/watch?v=iV46TJKL8cU
"""it's time to restore my kingdom"" its time to restore my sanity",negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
"After reading all these comments, I'm surprised that Disney wouldn't delete any of these..",negative,iV46TJKL8cU,0.8,0.15,0.05,997,https://www.youtube.com/watch?v=iV46TJKL8cU
1. Stop the video at 0.00 2. Enjoy the comments section,negative,iV46TJKL8cU,0.8,0.15,0.05,52612,https://www.youtube.com/watch?v=iV46TJKL8cU
so the evil stepmother is hotter than sleeping beauty,positive,n0OFH4xpPr4,0.05,0.15,0.8,2,https://www.youtube.com/watch?v=n0OFH4xpPr4
The fact that snow white was Disney's first movie and it probably will be its last after the box office is a crazy coincidence,negative,iV46TJKL8cU,0.8,0.15,0.05,461,https://www.youtube.com/watch?v=iV46TJKL8cU
"""Coming to the theaters near you"" Please don't do it. I have a family",negative,iV46TJKL8cU,0.8,0.15,0.05,298,https://www.youtube.com/watch?v=iV46TJKL8cU
Wow. This looks absolute dog shit. What happened to the REAL maleficent that turned into a dragon and wanted the princess to rot in a bed? Ugh.,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
the red headed girl literally ruined the movie. jk the movie was so good but that girl was a horrible character in the movie lol.,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
"Mirror mirror on the wall,why do the dwarves look like they’ve been birthed as an old man",negative,iV46TJKL8cU,0.8,0.15,0.05,3,https://www.youtube.com/watch?v=iV46TJKL8cU
"Why do I find Angelina Jolie's Maleficent ""Well. Well."" Line so... Iconic?",positive,n0OFH4xpPr4,0.05,0.15,0.8,378,https://www.youtube.com/watch?v=n0OFH4xpPr4
My boyfriend and I decided to watch it today. And I hair stood on end while watching the movie. It was awesome and gave me mix emotions because the movie is full of twist. I love Angelina Jolie too.great actress,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Wen i wachted this for 22 years i die,positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
Me: How much live-action sequels and remakes do you want? Disney: *A L O T .*,positive,n0OFH4xpPr4,0.05,0.15,0.8,410,https://www.youtube.com/watch?v=n0OFH4xpPr4
Prince’s Mother: Starting from tonight I consider Aurora of my own Malificent: *S I S T E R S N A P S*,positive,n0OFH4xpPr4,0.05,0.15,0.8,713,https://www.youtube.com/watch?v=n0OFH4xpPr4
"""The snow white trailer just dropped"" ""Tell disney to pick it back up""",negative,iV46TJKL8cU,0.8,0.15,0.05,8531,https://www.youtube.com/watch?v=iV46TJKL8cU
"After several year, I watch maleficent trailer again",positive,n0OFH4xpPr4,0.05,0.15,0.8,4,https://www.youtube.com/watch?v=n0OFH4xpPr4
Queen: Aurora is My Own now! Maleficent: BRUH I was Raising her LONGER then you have! She’s MY child and now YOUR saying sHeS yoUr oWn?!!!!!!,positive,n0OFH4xpPr4,0.05,0.15,0.8,721,https://www.youtube.com/watch?v=n0OFH4xpPr4
Covid -19 has been forgotten as the worst disaster since Disney dropped this,negative,iV46TJKL8cU,0.8,0.15,0.05,72,https://www.youtube.com/watch?v=iV46TJKL8cU
I love this 😍 maleficent 2 so good i has watch this Sorry if my speaking english not good im not england peapole,positive,n0OFH4xpPr4,0.05,0.15,0.8,2,https://www.youtube.com/watch?v=n0OFH4xpPr4
i finally found what made titan Atlus SHRUG,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
Cancelled YouTube premium so I can enjoy the ads Edit: I appreciate your positive feedback,negative,iV46TJKL8cU,0.8,0.15,0.05,9427,https://www.youtube.com/watch?v=iV46TJKL8cU
Wow this looks terrible,positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
The apple is the main character in the movie,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
Maleficent here is more green and less purple Maleficent in descendants are more purple than green,positive,n0OFH4xpPr4,0.05,0.15,0.8,2,https://www.youtube.com/watch?v=n0OFH4xpPr4
"Wait, they spent 209 Million dollars on this? Well, I guess the 20M views is gonna help them get it all back LOL",negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
Considerably better than the first.,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
"Prince’s mom: starting tonight, I consider aurora my own. Maleficent: **clicks tongue*Aurora baby, hold mommy’s staff.",positive,n0OFH4xpPr4,0.05,0.15,0.8,5066,https://www.youtube.com/watch?v=n0OFH4xpPr4
I have seen this novie,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
i love this movie i watched it yesterday this movie was awesome,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
This makes thick of it my fav song 💀,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
*Me : Wow Maleficient is so nice* *Maleficient in mistress of evil : Hold my beer*,positive,n0OFH4xpPr4,0.05,0.15,0.8,533,https://www.youtube.com/watch?v=n0OFH4xpPr4
"If shooting oneself in the foot were an Olympic sport, Disney would take home the gold medal.",negative,iV46TJKL8cU,0.8,0.15,0.05,373,https://www.youtube.com/watch?v=iV46TJKL8cU
"I like the part where Gal Gadot said ""I don't remember you being this opinionated"" between a take to Rachel Zegler and the editors just left it in.",negative,iV46TJKL8cU,0.8,0.15,0.05,4560,https://www.youtube.com/watch?v=iV46TJKL8cU
"Disney to everyone in the comment section: You know, I really don't remember you being this... opinionated.",negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
"Rachel Zegler: Snow white doesn’t need a prince to save her! Andrew: Oh, thank God. Can I go now?",negative,iV46TJKL8cU,0.8,0.15,0.05,7115,https://www.youtube.com/watch?v=iV46TJKL8cU
I’m not sure what all the bad reviews are about I absolutely loved it . Somethings not right somewhere with this bad press .. makes you wonder what manipulation is at play !!!!! I thought the actresses as the queen and Snow White were brilliant and loved the dwarfs,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
"mirror mirror on the wall, turn off this video on the screen once and for all",negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
"Angelina -Good, Michelle -Evil, my one line movie summary.",positive,n0OFH4xpPr4,0.05,0.15,0.8,149,https://www.youtube.com/watch?v=n0OFH4xpPr4
Prince Philip: Five years ago I had a completely different face,positive,n0OFH4xpPr4,0.05,0.15,0.8,1618,https://www.youtube.com/watch?v=n0OFH4xpPr4
Saw this movie in 3D today ... just one word OUTSTANDING 😍,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
My family friends and werkin colleagues had our circles of network informed to avoid watching what ever this females IDF starred in…,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
Thank you❤❤❤,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
Is it just me or is it the 1937 movie better than this remake?,negative,iV46TJKL8cU,0.8,0.15,0.05,4,https://www.youtube.com/watch?v=iV46TJKL8cU
I can't imagine how this movie would look without Angelina Jolie She is the perfect actor for the movie.,positive,n0OFH4xpPr4,0.05,0.15,0.8,441,https://www.youtube.com/watch?v=n0OFH4xpPr4
Loved this movie.,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
"#Maleficent adjective causing harm or destruction, especially by supernatural means.",positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
I like the movie version of red wedding,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Zegler is ready for a new job as a McDonald’s chef,negative,iV46TJKL8cU,0.8,0.15,0.05,7,https://www.youtube.com/watch?v=iV46TJKL8cU
"My finger is tired. I laugh at the comments, it was worth it.😂😂",negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
Mum: wakes me up early to go to school Me: DON'T RUIN MY MORNING 🤣😂,positive,n0OFH4xpPr4,0.05,0.15,0.8,1943,https://www.youtube.com/watch?v=n0OFH4xpPr4
I woke up from a coma 4 hours ago. I wanna go back,negative,iV46TJKL8cU,0.8,0.15,0.05,2057,https://www.youtube.com/watch?v=iV46TJKL8cU
I kinda miss the barrage of hate towards this movie 😂,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
I booked seats to see this in theaters because I needed some quiet time to myself.,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
They said there will be part 3 the christening I can't wait!!!!!!,positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
The only time where I actually enjoy the ads.,negative,iV46TJKL8cU,0.8,0.15,0.05,10,https://www.youtube.com/watch?v=iV46TJKL8cU
"I watched this film, it's a great film, scenery, soundtrack, effects, all it's really good, I LOOOOOVE THIS FILM, It's the Best film of 2019, Great film Disney",positive,n0OFH4xpPr4,0.05,0.15,0.8,6,https://www.youtube.com/watch?v=n0OFH4xpPr4
"it really bothered me that the queen kept saying things she knew would aggravate maleficent, so she could get mad and she could prove to everyone that she was evil when she never was to begin with",positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Somewhere there are Disney employees reading this comment section and cracking up silently to themselves.,negative,iV46TJKL8cU,0.8,0.15,0.05,23165,https://www.youtube.com/watch?v=iV46TJKL8cU
u cant allwayd syral my identy lm my most emercing moments like het like cud l see u,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
"""Mirror Mirror on the wall Which MOVIE has a CGI that's most horrible of them all""",negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
"Im confused, is this a new Disney movie or did Rammstein update their Sonne music video?",negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
Disney: Relive the classic story! Also Disney: *Changes the classic story*,negative,iV46TJKL8cU,0.8,0.15,0.05,16877,https://www.youtube.com/watch?v=iV46TJKL8cU
This was a good movie Good plot beautiful graphics could not have asked for more this is the lady maleficent Life from the sleeping beauty she should be in Marvel's she got more powers than them... all this to be king took her wings for nothing still died at the end of the movie Stefan was a lame I must have to see part two to see why she turned evil for good but this was a good movie I was very surprised... She should be on avengers if you ask me...,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
I feel scammed I wasted my internet for this,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
"This already looks more epic than the first! “Don’t ruins my morning.” “Love doesn’t always end well, beastie.” Maleficent being relatable AF is something I didn’t know I needed in life.",positive,n0OFH4xpPr4,0.05,0.15,0.8,353,https://www.youtube.com/watch?v=n0OFH4xpPr4
This sh*t makes Sharknado feel like an Oscar film💀,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
Anyone got a recent Like to Dislike figure they could share please? I need a good laugh.,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
Queen: *She will finally get the love from a real mother* Me: Are you committing suicide?,positive,n0OFH4xpPr4,0.05,0.15,0.8,1134,https://www.youtube.com/watch?v=n0OFH4xpPr4
I didn’t pay for this movie trailer but i want my money back,negative,iV46TJKL8cU,0.8,0.15,0.05,2,https://www.youtube.com/watch?v=iV46TJKL8cU
"Great movie, just like the first one.",positive,n0OFH4xpPr4,0.05,0.15,0.8,2,https://www.youtube.com/watch?v=n0OFH4xpPr4
Well I have to say this wasn't as bad as I thought it was going to be it was actually pretty good. Way much better than some of those other horror fairy tales. At least this one's worth watching. I'll give it a 6 out of 10 thumbs up,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
"That's not snow white, snow white is white not some coloured people",negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
This movie was freaking epic,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
I want a part 3 Maleficent:The Daughter Of Aurora,positive,n0OFH4xpPr4,0.05,0.15,0.8,3,https://www.youtube.com/watch?v=n0OFH4xpPr4
I watch dis muvie in cinema sow amezing muvie,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
"If you ever feel useless, just remember that this trailer has a like button.",negative,iV46TJKL8cU,0.8,0.15,0.05,41,https://www.youtube.com/watch?v=iV46TJKL8cU
The background music’s lit. Angie slayed in Maleficent!,positive,n0OFH4xpPr4,0.05,0.15,0.8,10,https://www.youtube.com/watch?v=n0OFH4xpPr4
